PC1,PC2,Cluster
-0.7443903821576174,2.3904938539217597,1
2.601011793837873,-0.9627175699125692,2
0.8466187117416359,2.7398123662784077,1
-0.9460881509010092,-0.5527760516697018,0
0.7211354945365134,-0.2262749684334087,2
2.008104269560845,-0.85320738788592,2
-1.5416989676215564,-1.0881634972664471,0
0.813297777449142,-1.6973564030337798,0
-3.018883436244324,0.1469083879748596,3
-1.358660571483837,1.359831303002817,1
1.0675262813302262,-2.375033808797359,0
0.9714777213198594,-0.5555758449512471,2
-0.778138997361074,-1.5533152574252058,0
-2.076682082997638,0.3758052593108519,3
-0.5855196703695618,2.2696828315613664,1
0.8963548560262926,-0.7696791708267092,2
-2.043126492446121,0.7410107589097942,3
2.365918116105788,-0.2325183195934458,2
1.4717550929998011,-1.3592323833643718,2
-1.3228868160314622,-1.8198453696280037,0
-0.9907076673308604,-2.6866517575641318,0
-1.158850720212687,0.6681015477176777,3
3.598050807220244,0.6631537596852942,2
3.514007850228214,0.8506605644372186,2
3.632276613333552,0.679137283888307,2
-0.7931612549651565,-2.697153625157866,0
-0.2372577635213989,-1.2907586646164515,0
2.29189380771908,0.5080744754214362,2
-1.437687703664027,0.964201393627472,3
1.7255567564979812,-0.8366748434792155,2
-1.2382733958005487,2.408404112358875,1
-1.3277201424995686,-2.352173505423108,0
-1.0814634804571883,-2.969155781078821,0
2.0659814182371603,-0.5154971565443024,2
0.2029016410087219,-0.0955789207631393,0
0.7349352545955259,-1.488183106552307,0
-3.3681196058907847,0.0259423455996779,3
-2.451928679766737,1.1814423710383142,3
1.906609503174557,0.9919845992970308,2
1.474476139816561,-0.5073491336687701,2
1.7924703662329151,0.5814055282716527,2
-3.56293002243406,-0.2214801186521168,3
3.4461490287704706,0.5302664323020706,2
-2.1144290034292235,0.1972022713276876,3
-2.0966494504244846,-0.7008353878060077,3
-1.6572915758408624,0.7153086819343811,3
-2.889820401660753,1.0420711392640158,3
-1.786297562958893,1.181222669113259,3
-2.1060896158782048,0.2066538932907164,3
-0.4781484208727112,2.492120302345651,1
-1.0628514675709246,1.9860266394914767,1
-1.444311495606529,-2.5311947662622942,0
-1.2010846294819666,-3.15545396226019,0
3.005917387350556,1.220612633515002,2
1.7278399002075489,-0.477975247266544,2
-0.6561918063223969,-0.8414288987106386,0
